 TimeStamp Joystick.output Plant.Output Automatic.atposition Automatic.output
  0.876792          -            0          -                0 
  0.886792          -            0          -                0 
  0.896789          -            0          -                0 
  0.906788          -            0          -                0 
  0.916792          -            0          -                0 
  0.926788          -            0          -                0 
  0.936791          -            0          -                0 
   0.94679          -            0          -                0 
   0.95679          -            0          -                0 
  0.966788          -            0          -                0 
  0.976789          -            0          -                0 
  0.986788          -            0          -                0 
  0.996787          -            0          -                0 
   1.00679          -            0          -                0 
   1.01679          -            0          -                0 
   1.02679          -            0          -                0 
   1.03679          -            0          -                0 
   1.04679          -            0          -                0 
   1.05679          -            0          -                0 
   1.06679          -            0          -                0 
   1.07679          -            0          -                0 
   1.08679          -            0          -                0 
   1.09678          -            0          -                0 
   1.10679          -            0          -                0 
   1.11679          -            0          -                0 
   1.12679          -            0          -                0 
   1.13679          -            0          -                0 
   1.14679          -            0          -                0 
   1.15679          -            0          -                0 
   1.16679          -            0          -                0 
   1.17679          -            0          -                0 
   1.18679          -            0          -                0 
   1.19679          -            0          -                0 
   1.20679          -            0          -                0 
   1.21679          -            0          -                0 
   1.22679          -            0          -                0 
   1.23679          -            0          -                0 
   1.24679          -            0          -                0 
   1.25679          -            0          -                0 
   1.26679          -            0          -                0 
   1.27679          -            0          -                0 
   1.28679          -            0          -                0 
   1.29679          -            0          -                0 
   1.30679          -            0          -                0 
   1.31679          -            0          -                0 
   1.32679          -            0          -                0 
   1.33679          -            0          -                0 
   1.34679          -            0          -                0 
   1.35678          -            0          -                0 
   1.36679          -            0          -                0 
   1.37679          -            0          -                0 
   1.38678          -            0          -                0 
   1.39678          -            0          -                0 
   1.40678          -            0          -                0 
   1.41679          -            0          -                0 
   1.42679          -            0          -                0 
   1.43679          -            0          -                0 
   1.44679          -            0          -                0 
   1.45679          -            0          -                0 
   1.46679          -            0          -                0 
   1.47679          -            0          -                0 
   1.48679          -            0          -                0 
   1.49679          -            0          -                0 
   1.50679          -            0          -                0 
    1.5168          -            0          -                0 
   1.52679          -            0          -                0 
   1.53679          -            0          -                0 
   1.54679          -            0          -                0 
   1.55679          -            0          -                0 
   1.56679          -            0          -                0 
   1.57679          -            0          -                0 
   1.58679          -            0          -                0 
   1.59679          -            0          -                0 
   1.60679          -            0          -                0 
   1.61679          -            0          -                0 
   1.62679          -            0          -                0 
   1.63679          -            0          -                0 
   1.64679          -            0          -                0 
   1.65679          -            0          -                0 
   1.66679          -            0          -                0 
   1.67679          -            0          -                0 
   1.68679          -            0          -                0 
   1.69679          -            0          -                0 
   1.70679          -            0          -                0 
    1.7168          -            0          -                0 
   1.72679          -            0          -                0 
   1.73679          -            0          -                0 
   1.74679          -            0          -                0 
   1.75679          -            0          -                0 
   1.76679          -            0          -                0 
   1.77679          -            0          -                0 
   1.78679          -            0          -                0 
   1.79679          -            0          -                0 
   1.80679          -            0          -                0 
   1.81679          -            0          -                0 
   1.82679          -            0          -                0 
   1.83679          -            0          -                0 
   1.84679          -            0          -                0 
   1.85679          -            0          -                0 
   1.86679          -            0          -                0 
   1.87679          -            0          -                0 
   1.88679          -            0          -                0 
   1.89679          -            0          -                0 
   1.90679          -            0          -                0 
   1.91679          -            0          -                0 
   1.92679          -            0          -                0 
   1.93679          -            0          -                0 
   1.94679          -            0          -                0 
   1.95679          -            0          -                0 
   1.96679          -            0          -                0 
   1.97679          -            0          -                0 
   1.98679          -            0          -                0 
   1.99679          -            0          -                0 
   2.00679          -            0          -                0 
   2.01679          -            0          -                0 
   2.02679          -            0          -                0 
   2.03679          -            0          -                0 
   2.04679          -            0          -                0 
    2.0568          -            0          -                0 
   2.06679          -            0          -                0 
   2.07679          -            0          -                0 
   2.08679          -            0          -                0 
   2.09679          -            0          -                0 
   2.10679          -            0          -                0 
   2.11679          -            0          -                0 
   2.12679          -            0          -                0 
   2.13679          -            0          -                0 
   2.14679          -            0          -                0 
   2.15679          -            0          -                0 
   2.16679          -            0          -                0 
   2.17679          -            0          -                0 
   2.18679          -            0          -                0 
   2.19679          -            0          -                0 
   2.20679          -            0          -                0 
   2.21679          -            0          -                0 
   2.22679          -            0          -                0 
   2.23679          -            0          -                0 
   2.24679          -            0          -                0 
   2.25679          -            0          -                0 
   2.26679          -            0          -                0 
   2.27679          -            0          -                0 
   2.28679          -            0          -                0 
   2.29679          -            0          -                0 
   2.30679          -            0          -                0 
   2.31679          -            0          -                0 
   2.32679          -            0          -                0 
   2.33675          -            0          -                0 
   2.34674          -            0          -                0 
   2.35676          -            0          -                0 
   2.36679          -            0          -                0 
   2.37679          -            0          -                0 
   2.38679          -            0          -                0 
   2.39679          -            0          -                0 
   2.40679          -            0          -                0 
   2.41679          -            0          -                0 
   2.42679          -            0          -                0 
   2.43679          -            0          -                0 
   2.44679          -            0          -                0 
   2.45679          -            0          -                0 
   2.46679          -            0          -                0 
   2.47679          -            0          -                0 
   2.48679          -            0          -                0 
   2.49679          -            0          -                0 
   2.50679          -            0          -                0 
   2.51679          -            0          -                0 
   2.52679          -            0          -                0 
   2.53679          -            0          -                0 
   2.54679          -            0          -                0 
   2.55679          -            0          -                0 
   2.56679          -            0          -                0 
   2.57679          -            0          -                0 
   2.58679          -            0          -                0 
   2.59679          -            0          -                0 
   2.60679          -            0          -                0 
   2.61679          -            0          -                0 
   2.62679          -            0          -                0 
   2.63679          -            0          -                0 
   2.64679          -            0          -                0 
   2.65679          -            0          -                0 
   2.66679          -            0          -                0 
   2.67679          -            0          -                0 
   2.68679          -            0          -                0 
   2.69679          -            0          -                0 
   2.70679          -            0          -                0 
   2.71679          -            0          -                0 
   2.72679          -            0          -                0 
   2.73679          -            0          -                0 
   2.74679          -            0          -                0 
   2.75679          -            0          -                0 
   2.76679          -            0          -                0 
   2.77679          -            0          -                0 
   2.78679          -            0          -                0 
   2.79679          -            0          -                0 
   2.80679          -            0          -                0 
   2.81679          -            0          -                0 
   2.82679          -            0          -                0 
   2.83679          -            0          -                0 
   2.84679          -            0          -                0 
   2.85679          -            0          -                0 
   2.86679          -            0          -                0 
   2.87679          -            0          -                0 
   2.88679          -            0          -                0 
   2.89679          -            0          -                0 
   2.90679          -            0          -                0 
   2.91679          -            0          -                0 
   2.92679          -            0          -                0 
   2.93679          -            0          -                0 
   2.94679          -            0          -                0 
   2.95679          -            0          -                0 
   2.96679          -            0          -                0 
   2.97679          -            0          -                0 
   2.98679          -            0          -                0 
   2.99679          -            0          -                0 
   3.00679          -            0          -                0 
   3.01679          -            0          -                0 
   3.02679          -            0          -                0 
   3.03679          -            0          -                0 
   3.04679          -            0          -                0 
   3.05679          -            0          -                0 
   3.06679          -            0          -                0 
   3.07679          -            0          -                0 
   3.08679          -            0          -                0 
   3.09679          -            0          -                0 
   3.10679          -            0          -                0 
   3.11679          -            0          -                0 
   3.12679          -            0          -                0 
   3.13679          -            0          -                0 
   3.14679          -            0          -                0 
   3.15679          -            0          -                0 
   3.16679          -            0          -                0 
   3.17679          -            0          -                0 
   3.18679          -            0          -                0 
   3.19679          -            0          -                0 
   3.20679          -            0          -                0 
   3.21679          -            0          -                0 
   3.22679          -            0          -                0 
   3.23679          -            0          -                0 
   3.24679          -            0          -                0 
   3.25679          -            0          -                0 
   3.26679          -            0          -                0 
   3.27679          -            0          -                0 
   3.28679          -            0          -                0 
   3.29679          -            0          -                0 
   3.30679          -            0          -                0 
   3.31679          -            0          -                0 
   3.32679          -            0          -                0 
   3.33679          -            0          -                0 
   3.34679          -            0          -                0 
   3.35679          -            0          -                0 
   3.36679          -            0          -                0 
   3.37679          -            0          -                0 
   3.38679          -            0          -                0 
   3.39679          -            0          -                0 
   3.40679          -            0          -                0 
   3.41679          -            0          -                0 
   3.42679          -            0          -                0 
   3.43679          -            0          -                0 
   3.44679          -            0          -                0 
   3.45679          -            0          -                0 
   3.46679          -            0          -                0 
   3.47679          -            0          -                0 
   3.48679          -            0          -                0 
   3.49679          -            0          -                0 
   3.50679          -            0          -                0 
   3.51679          -            0          -                0 
   3.52679          -            0          -                0 
   3.53679          -            0          -                0 
   3.54679          -            0          -                0 
   3.55679          -            0          -                0 
   3.56679          -            0          -                0 
   3.57679          -            0          -                0 
   3.58679          -            0          -                0 
   3.59679          -            0          -                0 
   3.60679          -            0          -                0 
   3.61679          -            0          -                0 
   3.62679          -            0          -                0 
   3.63679          -            0          -                0 
   3.64679          -            0          -                0 
   3.65679          -            0          -                0 
   3.66679          -            0          -                0 
   3.67679          -            0          -                0 
   3.68679          -            0          -                0 
   3.69679          -            0          -                0 
   3.70679          -            0          -                0 
   3.71679          -            0          -                0 
   3.72679          -            0          -                0 
   3.73679          -            0          -                0 
   3.74679          -            0          -                0 
   3.75679          -            0          -                0 
   3.76679          -            0          -                0 
   3.77679          -            0          -                0 
   3.78679          -            0          -                0 
   3.79679          -            0          -                0 
   3.80679          -            0          -                0 
   3.81679          -            0          -                0 
   3.82679          -            0          -                0 
   3.83679          -            0          -                0 
   3.84679          -            0          -                0 
   3.85679          -            0          -                0 
   3.86679          -            0          -                0 
   3.87679          -            0          -                0 
   3.88679          -            0          -                0 
   3.89679          -            0          -                0 
   3.90679          -            0          -                0 
   3.91679          -            0          -                0 
   3.92679          -            0          -                0 
   3.93679          -            0          -                0 
   3.94679          -            0          -                0 
   3.95679          -            0          -                0 
   3.96679          -            0          -                0 
   3.97679          -            0          -                0 
   3.98679          -            0          -                0 
   3.99679          -            0          -                0 
   4.00679          -            0          -                0 
   4.01679          -            0          -                0 
   4.02679          -            0          -                0 
   4.03679          -            0          -                0 
   4.04679          -            0          -                0 
   4.05679          -            0          -                0 
   4.06679          -            0          -                0 
   4.07679          -            0          -                0 
   4.08679          -            0          -                0 
   4.09679          -            0          -                0 
   4.10679          -            0          -                0 
   4.11679          -            0          -                0 
   4.12679          -            0          -                0 
   4.13679          -            0          -                0 
   4.14679          -            0          -                0 
 
